personId,firstName,lastName,birthdate,lastAttended,country,height,bodyWeight,guard,forward,center,draftYear,draftRound,draftNumber
2779,Vassilis,Spanoulis,8/2/82,Panathinaikos,Greece,76,195,TRUE,FALSE,FALSE,2004,2,50
78223,Guy,Sparrow,11/2/32,Detroit,USA,78,218,FALSE,TRUE,FALSE,1955,3,19
600009,Rory,Sparrow,6/12/58,Villanova,USA,74,175,TRUE,FALSE,FALSE,1980,4,75
78225,Odie,Spears,6/26/25,Western Kentucky,USA,77,205,FALSE,TRUE,FALSE,1948,,
78226,Art,Spector,10/17/20,Villanova,USA,76,200,FALSE,TRUE,FALSE,-1,-1,-1
201578,Marreese,Speights,8/4/87,Florida,USA,82,255,FALSE,TRUE,TRUE,2008,1,16
1629016,Omari,Spellman,7/21/97,Villanova,USA,80,245,FALSE,TRUE,FALSE,2018,1,30
78227,Andre,Spencer,7/20/64,Northern Arizona,USA,78,210,FALSE,TRUE,FALSE,-1,-1,-1
1642285,Cam,Spencer,4/6/00,Connecticut,USA,76,1642285,TRUE,FALSE,FALSE,2024,2,53
771,Elmore,Spencer,12/6/69,UNLV,USA,84,270,FALSE,FALSE,TRUE,1992,1,25
280,Felton,Spencer,1/5/68,Louisville,USA,84,290,FALSE,FALSE,TRUE,1990,1,6
1630311,Pat,Spencer,,,,,,,,,,,
78230,Lou,Spicer,11/12/22,Syracuse,USA,74,195,FALSE,TRUE,FALSE,-1,-1,-1
78231,Craig,Spitzer,12/18/45,Tulane,USA,84,78231,FALSE,FALSE,TRUE,-22,-22,-22
201168,Tiago,Splitter,1/1/85,,Brazil,83,245,FALSE,TRUE,TRUE,2007,1,28
78232,Art,Spoelstra,9/11/32,Western Kentucky,USA,81,220,FALSE,FALSE,TRUE,1954,4,34
84,Latrell,Sprewell,9/8/70,Alabama,USA,77,195,TRUE,FALSE,FALSE,1992,1,24
78233,Larry,Spriggs,9/8/59,Howard,USA,79,230,FALSE,TRUE,FALSE,1981,4,81
1630531,Jaden,Springer,,,,,,TRUE,FALSE,FALSE,,,
78234,Jim,Springer,6/17/26,Canterbury,USA,81,235,FALSE,FALSE,TRUE,1956,,
78235,Jim,Spruill,2/26/23,Rice,USA,74,225,FALSE,TRUE,FALSE,-1,-1,-1
1756,Ryan,Stack,7/24/75,South Carolina,USA,83,215,FALSE,TRUE,FALSE,1998,2,48
711,Jerry,Stackhouse,11/5/74,North Carolina,USA,78,218,FALSE,TRUE,FALSE,1995,1,3
78237,Kevin,Stacom,9/4/51,Providence,USA,75,185,TRUE,FALSE,FALSE,1974,2,35
78238,Dave,Stallworth,12/20/41,Wichita State,USA,79,200,FALSE,TRUE,FALSE,1965,1,3
78239,Isaac,Stallworth,1/18/50,Kansas,USA,77,190,FALSE,TRUE,FALSE,1972,1,7
78240,Ed,Stanczak,8/15/21,Central HS (IN),USA,73,185,FALSE,TRUE,FALSE,-1,-1,-1
1630199,Cassius,Stanley,8/18/99,Duke,USA,77,190,TRUE,FALSE,FALSE,2020,2,54
78241,Terence,Stansbury,2/27/61,Temple,USA,77,78241,TRUE,FALSE,FALSE,1984,1,15
1629236,Jonathan,Stark,,,,,,,,,,,
317,John,Starks,8/10/65,Oklahoma State,USA,77,190,TRUE,FALSE,FALSE,-1,-1,-1
200853,Ondrej,Starosta,,,,,,,,,,,
78243,Keith,Starr,3/14/54,Pittsburgh,USA,78,78243,TRUE,FALSE,FALSE,1976,4,52
1626219,Juwan,Staten,,,,,,,,,,,
203917,Nik,Stauskas,10/7/93,Michigan,Canada,78,203917,TRUE,FALSE,FALSE,2014,1,8
78244,Larry,Staverman,10/11/36,Thomas More,USA,79,205,FALSE,TRUE,FALSE,1958,9,64
78245,Larry,Steele,5/5/49,Kentucky,USA,77,180,TRUE,FALSE,FALSE,1971,3,37
2629,Jon,Stefansson,,,,,,,,,,,
40030,Jon,Stefansson,,,,,,,,,,,
1099,Matt,Steigenga,3/27/70,Michigan State,USA,79,225,FALSE,TRUE,FALSE,1992,2,52
64043,Clint,Steindl,,,,,,,,,,,
1735,Vladimir,Stepania,5/8/76,Union Olimpija,Georgia,85,1735,FALSE,FALSE,TRUE,1998,1,27
203474,DJ,Stephens,12/19/90,Memphis,USA,77,188,TRUE,TRUE,FALSE,-1,-1,-1
78247,Everette,Stephens,10/21/66,Purdue,USA,74,78247,TRUE,FALSE,FALSE,1988,2,31
78249,Jack,Stephens,5/18/33,Notre Dame,USA,75,78249,TRUE,FALSE,FALSE,1955,2,7
1641868,Jake,Stephens,11/5/99,Tennessee-Chattanooga,USA,,1641868,FALSE,FALSE,FALSE,-22,-22,-22
1086,Joe,Stephens,1/28/73,Arkansas-Little Rock,USA,79,210,FALSE,TRUE,FALSE,-1,-1,-1
202362,Lance,Stephenson,9/5/90,Cincinnati,USA,77,202362,FALSE,TRUE,FALSE,2010,2,40
1627293,Alex,Stepheson,8/7/87,Southern California,USA,82,270,FALSE,TRUE,FALSE,-1,-1,-1
2786,Blake,Stepp,,,,,,,,,,,
78250,Brook,Steppe,11/7/59,Georgia Tech,USA,77,78250,TRUE,FALSE,FALSE,1982,1,17
78251,Barry,Stevens,1/17/63,Iowa State,USA,77,195,TRUE,FALSE,FALSE,1985,2,43
1641815,Isaiah,Stevens,11/1/00,Colorado State,USA,72,1641815,FALSE,FALSE,FALSE,-22,-22,-22
1630205,Lamar,Stevens,7/9/97,Penn State,USA,78,230,FALSE,TRUE,FALSE,-1,-1,-1
78252,Wayne,Stevens,6/19/36,Cincinnati,USA,75,185,FALSE,TRUE,FALSE,1958,7,49
2052,DeShawn,Stevenson,4/3/81,Washington Union HS (CA),USA,77,218,TRUE,TRUE,FALSE,2000,1,23
1641907,Erik,Stevenson,4/28/99,West Virginia,USA,,1641907,FALSE,FALSE,FALSE,-22,-22,-22
1630569,DJ,Steward,10/2/01,Duke,USA,,1630569,FALSE,FALSE,FALSE,-22,-22,-22
1630597,DJ,Stewart,7/28/99,Mississippi State,USA,77,205,TRUE,FALSE,FALSE,-1,-1,-1
78253,Dennis,Stewart,4/11/47,Michigan,USA,78,78253,FALSE,TRUE,FALSE,1969,4,44
1629136,Elijah,Stewart,,,,,,,,,,,
1630191,Isaiah,Stewart,,,,,,FALSE,FALSE,TRUE,,,
1529,Kebu,Stewart,12/19/73,California State-Bakersfield,USA,80,239,FALSE,TRUE,FALSE,1997,2,35
1125,Larry,Stewart,9/21/68,Coppin State,USA,80,1125,FALSE,TRUE,FALSE,-22,-22,-22
1565,Michael,Stewart,4/25/75,California,USA,82,230,FALSE,FALSE,TRUE,-1,-1,-1
78256,Norm,Stewart,1/20/35,Missouri,USA,77,205,FALSE,TRUE,FALSE,1956,,
200855,Frans,Steyn,,,,,,,,,,,
201880,Greg,Stiemsma,9/26/85,Wisconsin,USA,83,260,FALSE,FALSE,TRUE,-1,-1,-1
78257,Steve,Stipanovich,11/17/60,Missouri,USA,83,245,FALSE,FALSE,TRUE,1983,1,2
56031,Rok,Stipcevic,,,,,,,,,,,
179,Bryant,Stith,12/10/70,Virginia,USA,77,210,TRUE,FALSE,FALSE,1992,1,13
7020,Dillon,Stith,,,,,,,,,,,
78259,Sam,Stith,7/22/37,St. Bonaventure,USA,74,78259,TRUE,FALSE,FALSE,1960,8,56
78260,Tom,Stith,1/21/39,St. Bonaventure,USA,77,78260,FALSE,TRUE,FALSE,1961,1,2
43240,Demontez,Stitt,,,,,,FALSE,FALSE,FALSE,,,
78261,Alex,Stivrins,11/29/62,Colorado,USA,80,220,FALSE,TRUE,FALSE,1985,4,75
204065,David,Stockton,6/24/91,Gonzaga,USA,71,165,TRUE,FALSE,FALSE,2014,0,0
304,John,Stockton,3/26/62,Gonzaga,USA,73,175,TRUE,FALSE,FALSE,1984,1,16
978,Peja,Stojakovic,6/9/77,PAOK,Serbia,82,229,FALSE,TRUE,FALSE,1996,1,14
43203,Vojdan,Stojanovski,,,,,,,,,,,
1055,Ed,Stokes,9/3/71,Arizona,USA,84,1055,FALSE,FALSE,FALSE,1993,2,35
78264,Greg,Stokes,8/5/63,Iowa,USA,82,220,FALSE,TRUE,FALSE,1985,2,33
203950,Jarnell,Stokes,1/7/94,Tennessee,USA,81,255,FALSE,TRUE,TRUE,2014,2,35
600016,Maurice,Stokes,6/17/33,St. Francis (PA),USA,79,232,FALSE,TRUE,FALSE,1955,1,2
78266,Art,Stolkey,10/23/20,Detroit,USA,73,180,TRUE,FALSE,FALSE,-1,-1,-1
56093,Paul,Stoll,,,,,,,,,,,
1627754,Diamond,Stone,2/10/97,Maryland,USA,83,255,FALSE,FALSE,TRUE,2016,2,40
202933,Julyan,Stone,12/7/88,Texas-El Paso,USA,78,202933,TRUE,FALSE,FALSE,-22,-22,-22
2852,Awvee,Storey,4/18/77,Arizona State,USA,78,225,TRUE,TRUE,FALSE,-1,-1,-1
757,Damon,Stoudamire,9/3/73,Arizona,USA,70,757,TRUE,FALSE,FALSE,1995,1,7
101136,Salim,Stoudamire,10/11/82,Arizona,USA,73,101136,FALSE,FALSE,FALSE,2005,2,31
2405,Amar'e,Stoudemire,11/16/82,Cypress Creek HS (FL),USA,82,245,FALSE,TRUE,TRUE,2002,1,9
78267,Paul,Stovall,8/16/48,Arizona State,USA,76,215,FALSE,TRUE,FALSE,1972,2,22
201199,DJ,Strawberry,6/15/85,Maryland,USA,77,201,TRUE,FALSE,FALSE,2007,2,59
78268,Joe,Strawder,9/21/40,Bradley,USA,82,78268,FALSE,FALSE,TRUE,1964,4,34
1631124,Julian,Strawther,,,,,,TRUE,FALSE,FALSE,,,
78269,Bill,Stricker,1/22/48,Pacific,USA,80,78269,FALSE,TRUE,FALSE,1970,4,54
201240,Brad,Stricker,,,,,,,,,,,
1065,Erick,Strickland,11/25/73,Nebraska,USA,75,218,TRUE,FALSE,FALSE,-1,-1,-1
1110,Mark,Strickland,7/14/70,Temple,USA,82,220,FALSE,TRUE,FALSE,-1,-1,-1
393,Rod,Strickland,7/11/66,DePaul,USA,75,185,TRUE,FALSE,FALSE,1988,1,19
78270,Roger,Strickland,9/4/40,Jacksonville,USA,77,200,FALSE,TRUE,FALSE,1963,1,7
78271,John,Stroeder,7/24/58,Montana,USA,82,260,FALSE,TRUE,FALSE,1980,8,168
400,Derek,Strong,2/9/68,Xavier,USA,81,240,FALSE,TRUE,FALSE,1990,2,47
78273,Lamont,Strothers,5/10/68,Christopher Newport,USA,76,190,TRUE,FALSE,FALSE,1991,2,43
78274,John,Stroud,10/29/57,Mississippi,USA,79,215,FALSE,TRUE,FALSE,1980,2,27
1629622,Max,Strus,,,,,,FALSE,FALSE,FALSE,,,
201155,Rodney,Stuckey,4/21/86,Eastern Washington,USA,77,201155,FALSE,FALSE,FALSE,2007,1,15
78275,Gene,Stump,11/13/23,DePaul,USA,74,185,FALSE,TRUE,FALSE,1947,,
55086,Eric,Stuteville,,,,,,,,,,,
78276,Stan,Stutz,4/14/20,Rhode Island,USA,70,78276,FALSE,FALSE,FALSE,-22,-22,-22
40021,Carlos,Suarez,,,,,,,,,,,
56049,Carlos,Suarez,,,,,,,,,,,
1630591,Jalen,Suggs,,,,,,FALSE,FALSE,FALSE,,,
1966938157,Scott,Suggs,,,,,,FALSE,TRUE,FALSE,,,
78277,Gary,Suiter,1/18/45,Midwestern State,USA,81,78277,FALSE,FALSE,TRUE,-22,-22,-22
1627881,Rasheed,Sulaimon,,,,,,,,,,,
203096,Jared,Sullinger,3/4/92,Ohio State,USA,81,260,FALSE,TRUE,TRUE,2012,1,21
201969,DaJuan,Summers,1/24/88,Georgetown,USA,80,240,FALSE,TRUE,FALSE,2009,2,35
202872,Durrell,Summers,,,,,,,,,,,
1628410,Edmond,Sumner,12/31/95,Xavier,USA,76,196,TRUE,FALSE,FALSE,2017,2,52
78654,Barry,Sumpter,11/11/65,Austin Peay,USA,83,215,FALSE,TRUE,FALSE,1988,3,56
201641,Curtis,Sumpter,,,,,,,,,,,
64126,Haofeng,Sun,,,,,,,,,,,
201180,Yue,Sun,11/6/85,Beijing,China,81,205,TRUE,FALSE,FALSE,2007,2,40
21016,Yue,Sun,,,,,,,,,,,
78278,Don,Sunderlage,12/20/29,Illinois,USA,73,180,TRUE,FALSE,FALSE,1951,1,9
1743,Bruno,Sundov,2/10/80,Split,Croatia,86,260,FALSE,FALSE,TRUE,1998,2,35
78279,Jon,Sundvold,7/2/61,Missouri,USA,74,170,TRUE,FALSE,FALSE,1983,1,16
682,Bob,Sura,3/25/73,Florida State,USA,77,200,TRUE,FALSE,FALSE,1995,1,17
78280,Dick,Surhoff,11/16/29,Long Island-Brooklyn,USA,76,210,FALSE,TRUE,FALSE,1952,,
201983,Goran,Suton,,,,,,,,,,,
78281,Dane,Suttle,8/9/61,Pepperdine,USA,75,190,TRUE,FALSE,FALSE,1983,7,152
1630263,Dwayne,Sutton,2/26/97,Louisville,USA,,1630263,FALSE,FALSE,FALSE,-22,-22,-22
357,Greg,Sutton,12/3/67,Oral Roberts,USA,74,185,TRUE,FALSE,FALSE,1991,2,49
78283,Bennie,Swain,12/16/33,Texas Southern,USA,80,220,FALSE,TRUE,FALSE,1958,1,7
1628403,Caleb,Swanigan,4/18/97,Purdue,USA,81,260,FALSE,TRUE,FALSE,2017,1,26
78284,Norm,Swanson,10/4/30,Detroit,USA,78,210,FALSE,TRUE,FALSE,1953,,
78285,Dan,Swartz,12/23/34,Morehead State,USA,76,215,FALSE,TRUE,FALSE,1956,4,
202464,Devin,Sweetney,,,,,,,,,,,
2552,Michael,Sweetney,10/25/82,Georgetown,USA,80,270,FALSE,TRUE,FALSE,2003,1,9
1631306,Cole,Swider,5/8/99,Syracuse,USA,81,220,FALSE,TRUE,FALSE,-1,-1,-1
2741,Robert,Swift,12/3/85,Bakersfield HS (CA),USA,85,270,FALSE,FALSE,TRUE,2004,1,12
2031,Stromile,Swift,11/21/79,Louisiana State,USA,82,220,FALSE,TRUE,TRUE,2000,1,2
78286,Aaron,Swinson,12/21/70,Auburn,USA,77,230,FALSE,TRUE,FALSE,-1,-1,-1
1628591,Craig,Sword,1/16/94,Mississippi State,USA,75,196,TRUE,FALSE,FALSE,-1,-1,-1
509,Amara,Sy,,,,,,,,,,,
202377,Pape,Sy,4/5/88,Le Havre,France,79,225,TRUE,TRUE,FALSE,2010,2,53
78287,Wallace,Sydnor,9/19/21,Western Kentucky,USA,70,175,TRUE,FALSE,FALSE,-1,-1,-1
1626208,Keifer,Sykes,12/30/93,Green Bay,USA,71,167,TRUE,FALSE,FALSE,-1,-1,-1
1132,Larry,Sykes,4/11/73,Xavier,USA,81,255,FALSE,TRUE,FALSE,-1,-1,-1
202074,Raymond,Sykes,,,,,,,,,,,
1136,Brett,Szabo,2/1/68,Augustana (SD),USA,83,230,FALSE,FALSE,TRUE,-1,-1,-1
1887,Wally,Szczerbiak,3/5/77,Miami (Ohio),USA,79,240,TRUE,TRUE,FALSE,1999,1,6
440,Zan,Tabak,6/15/70,Olimpia Milano,Croatia,84,257,FALSE,FALSE,TRUE,1991,2,51
2657,Yuta,Tabuse,10/5/80,Brigham Young-Hawaii,USA,69,165,TRUE,FALSE,FALSE,-1,-1,-1
101147,Chris,Taft,3/10/85,Pittsburgh,USA,82,261,FALSE,TRUE,FALSE,2005,2,42
78291,Sid,Tannenbaum,10/8/25,New York University,USA,72,78291,TRUE,FALSE,FALSE,-22,-22,-22
1627818,Kaleb,Tarczewski,,,,,,,,,,,
1434,Dragan,Tarlac,5/9/73,Olympiacos,Serbia,83,270,FALSE,TRUE,TRUE,1995,2,31
78293,Roy,Tarpley,11/28/64,Michigan,USA,84,230,FALSE,TRUE,FALSE,1986,1,7
64121,Jianiyou,Taruike,,,,,,,,,,,
196295488,Nicholas,Tata,,,,,,,,,,,
1630256,Jae'Sean,Tate,,,,,,FALSE,FALSE,TRUE,,,
78294,Earl,Tatum,7/26/53,Marquette,USA,76,185,TRUE,FALSE,FALSE,1976,2,21
201249,Jamaal,Tatum,,,,,,,,,,,
1628369,Jayson,Tatum,,,,,,FALSE,FALSE,FALSE,,,
204002,Edy,Tavares,3/22/92,Gran Canaria,Cabo Verde,87,265,FALSE,FALSE,TRUE,2014,2,43
196294609,Maique,Tavares,,,,,,,,,,,
196294540,Walter,Tavares,,,,,,FALSE,FALSE,TRUE,,,
78295,Anthony,Taylor,11/30/65,Oregon,USA,76,175,TRUE,FALSE,FALSE,1988,2,44
1629806,B.J.,Taylor,,,,,,,,,,,
78296,Brian,Taylor,6/9/51,Princeton,USA,74,185,TRUE,FALSE,FALSE,1972,2,23
56599,Deshon,Taylor,,,,,,,,,,,
101182,Donell,Taylor,7/26/82,Alabama-Birmingham,USA,77,193,TRUE,FALSE,FALSE,-1,-1,-1
78298,Fred,Taylor,2/5/48,Texas-Pan American,USA,77,180,TRUE,FALSE,FALSE,1970,2,27
1627819,Isaiah,Taylor,7/11/94,Texas,USA,75,1627819,TRUE,FALSE,FALSE,-22,-22,-22
78297,Jay,Taylor,10/3/67,Eastern Illinois,USA,75,190,FALSE,TRUE,FALSE,-1,-1,-1
78299,Jeff,Taylor,1/1/60,Texas Tech,USA,76,175,TRUE,FALSE,FALSE,1982,2,42
203106,Jeffery,Taylor,5/23/89,Vanderbilt,Sweden,,203106,FALSE,FALSE,FALSE,2012,2,31
201966,Jermaine,Taylor,12/8/86,Central Florida,USA,76,210,TRUE,FALSE,FALSE,2009,2,32
1511,Johnny,Taylor,6/4/74,Tennessee-Chattanooga,USA,81,220,FALSE,TRUE,FALSE,1997,1,17
202518,Kammron,Taylor,,,,,,,,,,,
78301,Leonard,Taylor,5/2/66,California,USA,80,78301,FALSE,TRUE,FALSE,-22,-22,-22
1630260,Marlon,Taylor,8/16/97,Louisiana State,USA,,1630260,FALSE,FALSE,FALSE,-22,-22,-22
1508,Maurice,Taylor,10/30/76,Michigan,USA,81,265,FALSE,TRUE,TRUE,1997,1,14
201446,Mike,Taylor,1/21/86,Iowa State,USA,74,165,TRUE,FALSE,FALSE,2008,2,55
78302,Roland,Taylor,3/13/46,La Salle,USA,72,175,TRUE,FALSE,FALSE,1969,12,167
1630678,Terry,Taylor,9/23/99,Austin Peay,USA,76,230,FALSE,TRUE,FALSE,-1,-1,-1
203116,Tyshawn,Taylor,4/12/90,Kansas,USA,75,185,TRUE,FALSE,FALSE,2012,2,41
78303,Vince,Taylor,9/11/60,Duke,USA,77,180,TRUE,FALSE,FALSE,1982,2,34
27019,Reuben,Te Rangi,,,,,,,,,,,
78304,Terry,Teagle,4/10/60,Baylor,USA,77,195,TRUE,FALSE,FALSE,1982,1,16
201952,Jeff,Teague,6/10/88,Wake Forest,USA,75,195,TRUE,FALSE,FALSE,2009,1,19
1630617,MaCio,Teague,6/11/97,Baylor,USA,,1630617,FALSE,FALSE,FALSE,-22,-22,-22
203104,Marquis,Teague,2/28/93,Kentucky,USA,74,189,TRUE,FALSE,FALSE,2012,1,29
11251,Mirza,Teletovic,,,,,,,,,,,
203141,Mirza,Teletovic,9/17/85,Baskonia,Bosnia and Herzegovina,81,242,FALSE,TRUE,FALSE,-1,-1,-1
2742,Sebastian,Telfair,6/9/85,Abraham Lincoln HS (NY),USA,72,170,TRUE,FALSE,FALSE,2004,1,13
1643141,Jahmyl,Telfort,,,,,,,,,,,
202066,Garrett,Temple,,,,,,,,,,,
1628462,Milos,Teodosic,3/19/87,CSKA Moscow,Serbia,77,196,TRUE,FALSE,FALSE,-1,-1,-1
267634,Milos,Teodosic,,,,,,,,,,,
42584,Milos,Teodosic,,,,,,,,,,,
78305,Ira,Terrell,6/19/54,Southern Methodist,USA,80,200,FALSE,TRUE,FALSE,1976,3,45
1629123,Jared,Terrell,2/10/95,Rhode Island,USA,75,1629123,TRUE,FALSE,FALSE,-22,-22,-22
78307,Carlos,Terry,6/22/56,Winston-Salem State,USA,76,210,TRUE,FALSE,FALSE,1978,5,104
78306,Chuck,Terry,9/27/50,Long Beach State,USA,78,215,TRUE,FALSE,FALSE,1972,2,29
78308,Claude,Terry,1/12/50,Stanford,USA,77,195,TRUE,FALSE,FALSE,1972,3,42
1631207,Dalen,Terry,,,,,,FALSE,TRUE,FALSE,,,
1629150,Emanuel,Terry,8/21/96,Lincoln Memorial,USA,81,220,FALSE,TRUE,FALSE,-1,-1,-1
1891,Jason,Terry,9/15/77,Arizona,USA,74,185,TRUE,FALSE,FALSE,1999,1,10
201184,Reyshawn,Terry,,,,,,,,,,,
1630179,Tyrell,Terry,9/28/00,Stanford,USA,74,160,TRUE,FALSE,FALSE,2020,2,31
1630257,Jon,Teske,5/4/97,Michigan,USA,85,265,FALSE,FALSE,TRUE,-1,-1,-1
64063,Brendan,Teys,,,,,,,,,,,
201934,Hasheem,Thabeet,2/16/87,Connecticut,Tanzania,87,263,FALSE,FALSE,TRUE,2009,1,2
78309,Tom,Thacker,11/2/39,Cincinnati,USA,74,170,TRUE,FALSE,FALSE,1963,,
1628464,Daniel,Theis,,,,,,,,,,,
78310,Reggie,Theus,10/13/57,UNLV,USA,78,190,TRUE,FALSE,FALSE,1978,1,9
196294109,Cameron,Thew,,,,,,,,,,,
78311,Peter,Thibeaux,10/3/61,St. Mary's (CA),USA,79,210,FALSE,TRUE,FALSE,1983,4,77
78312,Bill,Thieben,3/28/35,Hofstra,USA,78,215,FALSE,TRUE,FALSE,1956,,
1642876,Adou,Thiero,,,,,,,,,,,
78313,Justus,Thigpen,8/13/47,Weber State,USA,73,160,TRUE,FALSE,FALSE,1969,11,147
78314,David,Thirdkill,4/12/60,Bradley,USA,79,195,FALSE,TRUE,FALSE,1982,1,15
203519,Adonis,Thomas,3/25/93,Memphis,USA,79,203519,TRUE,TRUE,FALSE,-22,-22,-22
2873,Billy,Thomas,12/23/75,Kansas,USA,77,220,TRUE,FALSE,FALSE,-1,-1,-1
1630271,Brodric,Thomas,1/28/97,Truman State,USA,77,1630271,TRUE,FALSE,FALSE,-22,-22,-22
1630560,Cam,Thomas,10/13/01,Louisiana State,Japan,75,210,TRUE,FALSE,FALSE,2021,1,27
1063,Carl,Thomas,10/3/69,Eastern Michigan,USA,76,195,TRUE,FALSE,FALSE,-1,-1,-1
78316,Charles,Thomas,10/3/69,Eastern Michigan,USA,75,175,TRUE,FALSE,FALSE,-1,-1,-1
203472,Deshaun,Thomas,,,,,,,,,,,
201230,Doug,Thomas,,,,,,,,,,,
2041,Etan,Thomas,4/1/78,Syracuse,USA,82,260,FALSE,FALSE,TRUE,2000,1,12
78317,Irving,Thomas,1/2/66,Florida State,USA,80,225,FALSE,TRUE,FALSE,-1,-1,-1
202738,Isaiah,Thomas,2/7/89,Washington,USA,69,185,TRUE,FALSE,FALSE,2011,2,60
78318,Isiah,Thomas,4/30/61,Indiana,USA,73,180,TRUE,FALSE,FALSE,1981,1,2
1975,Jamel,Thomas,7/19/76,Providence,USA,78,219,FALSE,TRUE,FALSE,-1,-1,-1
2839,James,Thomas,11/22/80,Texas-Austin,USA,81,245,FALSE,TRUE,FALSE,-1,-1,-1
56094,James,Thomas,,,,,,,,,,,
78320,Jim,Thomas,10/19/60,Indiana,USA,75,190,TRUE,FALSE,FALSE,1983,2,40
78321,Joe,Thomas,6/27/48,Marquette,USA,78,78321,FALSE,TRUE,FALSE,1970,6,95
1519,John,Thomas,9/8/75,Minnesota,USA,81,265,FALSE,FALSE,TRUE,1997,1,25
1903,Kenny,Thomas,7/25/77,New Mexico,USA,79,245,FALSE,TRUE,TRUE,1999,1,22
1629017,Khyri,Thomas,5/8/96,Creighton,USA,75,1629017,TRUE,FALSE,FALSE,2018,2,38
703,Kurt,Thomas,10/4/72,TCU,USA,81,240,FALSE,TRUE,FALSE,1995,1,10
202498,Lance,Thomas,4/24/88,Duke,USA,80,202498,FALSE,TRUE,FALSE,-22,-22,-22
202952,Malcolm,Thomas,11/8/88,San Diego State,USA,81,225,FALSE,TRUE,FALSE,-1,-1,-1
1629744,Matt,Thomas,8/4/94,Iowa State,USA,75,190,TRUE,FALSE,FALSE,-1,-1,-1
1628577,Rashawn,Thomas,,,,,,,,,,,
1643148,Saint,Thomas,,,,,,,,,,,
78322,Terry,Thomas,8/20/53,Detroit,USA,80,220,FALSE,TRUE,FALSE,1975,9,151
1501,Tim,Thomas,2/26/77,Villanova,USA,82,240,FALSE,TRUE,FALSE,1997,1,7
200748,Tyrus,Thomas,8/17/86,Louisiana State,USA,82,225,FALSE,TRUE,FALSE,2006,1,4
202717,Trey,Thompkins,5/29/90,Georgia,USA,82,245,FALSE,TRUE,FALSE,2011,2,37
1641708,Amen,Thompson,,,,,,FALSE,FALSE,FALSE,,,
1641709,Ausar,Thompson,,,,,,FALSE,FALSE,FALSE,,,
78323,Bernard,Thompson,8/30/62,Fresno State,USA,78,210,TRUE,FALSE,FALSE,1984,1,19
1631,Billy,Thompson,12/1/63,Louisville,USA,79,195,FALSE,TRUE,FALSE,1986,1,19
240,Brooks,Thompson,7/19/70,Oklahoma State,USA,76,193,TRUE,FALSE,FALSE,1994,1,27
78325,Corny,Thompson,2/5/60,Connecticut,USA,80,225,FALSE,TRUE,FALSE,1982,3,50
78326,David,Thompson,7/13/54,North Carolina State,USA,76,195,TRUE,FALSE,FALSE,1975,1,1
56074,Deon,Thompson,,,,,,,,,,,
101159,Dijon,Thompson,3/23/83,UCLA,USA,80,200,TRUE,TRUE,FALSE,2005,2,54
1630679,Ethan,Thompson,5/4/99,Oregon State,Puerto Rico,,1630679,FALSE,FALSE,FALSE,-22,-22,-22
78327,George,Thompson,11/29/47,Marquette,USA,74,78327,TRUE,FALSE,FALSE,1969,5,66
203138,Hollis,Thompson,4/3/91,Georgetown,USA,80,206,FALSE,TRUE,FALSE,-1,-1,-1
201574,Jason,Thompson,7/21/86,Rider,USA,83,250,FALSE,TRUE,TRUE,2008,1,12
78328,John,Thompson,9/2/41,Providence,USA,82,78328,FALSE,TRUE,FALSE,1964,3,25
78329,Kevin,Thompson,2/7/71,North Carolina State,USA,83,260,FALSE,FALSE,TRUE,1993,2,48
202691,Klay,Thompson,,,,,,FALSE,TRUE,FALSE,,,
78,LaSalle,Thompson,6/23/61,Texas,USA,82,78,FALSE,FALSE,FALSE,1982,1,5
78331,Mychal,Thompson,1/30/55,Minnesota,USA,82,226,FALSE,FALSE,TRUE,1978,1,1
202814,Mychel,Thompson,6/1/88,Pepperdine,USA,78,211,FALSE,TRUE,FALSE,-1,-1,-1
78332,Paul,Thompson,5/25/61,Tulane,USA,78,78332,TRUE,FALSE,FALSE,1983,3,50
202421,Ryan,Thompson,,,,,,,,,,,
1626280,Sam,Thompson,,,,,,,,,,,
78333,Stephen,Thompson,12/2/68,Syracuse,USA,76,185,FALSE,TRUE,FALSE,-1,-1,-1
202684,Tristan,Thompson,,,,,,,,,,,
202770,Tristan,Thompson,,,,,,,,,,,
1630550,JT,Thor,,,,,,,,,,,
78335,Rod,Thorn,5/23/41,West Virginia,USA,76,195,TRUE,FALSE,FALSE,1963,1,2
203180,Hank,Thorns,,,,,,,,,,,
201154,Al,Thornton,12/7/83,Florida State,USA,80,235,FALSE,TRUE,FALSE,2007,1,14
738,Bob,Thornton,7/10/62,California-Irvine,USA,82,225,FALSE,TRUE,FALSE,1984,4,87
201977,Marcus,Thornton,6/5/87,Louisiana State,USA,76,205,TRUE,TRUE,FALSE,2009,2,43
1628414,Sindarius,Thornwell,11/15/94,South Carolina,USA,76,215,TRUE,FALSE,FALSE,2017,2,48
196294095,Sindarius,Thornwell,,,,,,,,,,,
901,Otis,Thorpe,8/5/62,Providence,USA,82,248,FALSE,TRUE,TRUE,1984,1,9
1962937742,Adam,Thoseby,,,,,,,,,,,
9,Sedale,Threatt,9/10/61,West Virginia Tech,USA,74,185,TRUE,FALSE,FALSE,1983,6,139
600001,Nate,Thurmond,7/25/41,Bowling Green,USA,83,225,FALSE,FALSE,TRUE,1963,1,3
